"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=canis"
"Access Time","Thu 2017-02-02 20:44:42 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","canis"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.00192"
"Records Found","724"
"Records Returned","724"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1196134","occ","","","154722","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","50316"
"1196135","occ","","","154722","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","50316"
"1196392","occ","","","154771","Canis ayersi","species","44828","subjective synonym of","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","50335"
"1196393","occ","","","154771","Canis cf. riviveronis","species","44878","subjective synonym of","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","50335"
"1196494","occ","","","34269","Canis n. sp. ayersi","species","44828","subjective synonym of","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","50338"
"1196538","occ","","","74292","Canis cf. latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","50339"
"1196539","occ","","","74292","Canis cf. lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","50339"
"1196540","occ","","","74292","Aenocyon cf. ayersi","species","43788","subjective synonym of","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","50339"
"1196892","occ","","","154804","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","50371"
"1196936","occ","","","154805","Canis dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","2451"
"1196937","occ","","","154805","Canis rufus","species","44879","","Canis rufus","species","44879","Late Pleistocene","","0.126","0.0117","2451"
"1196938","occ","","","154805","Canis familiaris","species","104153","","Canis familiaris","species","104153","Late Pleistocene","","0.126","0.0117","2451"
"1197787","occ","","","154910","Aenocyon ayersi","species","43788","subjective synonym of","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","50427"
"1197870","occ","","","154921","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","50430"
"1201173","occ","","","155393","Canis indianensis","species","44850","subjective synonym of","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","50711"
"1201221","occ","","","155393","Canis latrans","species","44854","","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","50713"
"1201222","occ","","","155393","Canis lupus","species","44860","","Canis lupus","species","44860","Late Pleistocene","","0.126","0.0117","50713"
"1201310","occ","","","155409","Canis cf. dirus","species","44837","","Canis dirus","species","44837","Late Pleistocene","","0.126","0.0117","50720"
"1201311","occ","","","155409","Canis ochropus","species","44870","subjective synonym of","Canis latrans","species","44854","Late Pleistocene","","0.126","0.0117","50720"
"1217418","occ","","","18304","Canis ferox","species","44840","","Canis ferox","species","44840","Hemphillian","","10.3","4.9","52058"
"1217419","occ","","","19612","Canis ferox","species","44840","","Canis ferox","species","44840","Late Hemphillian","","10.3","4.9","52058"
"1217420","occ","","","19514","Canis ferox","species","44840","","Canis ferox","species","44840","Late Hemphillian","","10.3","4.9","52058"
"1217421","occ","","","18755","Canis ferox","species","44840","","Canis ferox","species","44840","Late Hemphillian","","10.3","4.9","52058"
"1217422","occ","","","19925","Canis ferox","species","44840","","Canis ferox","species","44840","Blancan","","4.9","1.8","52058"
"1217423","occ","","","19954","Canis lepophagus","species","44856","","Canis lepophagus","species","44856","Blancan","","4.9","1.8","52058"
"1217424","occ","","","19914","Canis lepophagus","species","44856","","Canis lepophagus","species","44856","Blancan","","4.9","1.8","52058"
"1217425","occ","","","79621","Canis lepophagus","species","44856","","Canis lepophagus","species","44856","Late Pleistocene","","0.126","0.0117","52058"
"1220316","occ","","","20033","Canis edwardii","species","44838","","Canis edwardii","species","44838","Blancan","","4.9","1.8","52058"
"1220317","occ","","","19963","Canis edwardii","species","44838","","Canis edwardii","species","44838","Blancan","","4.9","1.8","52058"
"1220325","occ","","","19954","Canis edwardii","species","44838","","Canis edwardii","species","44838","Blancan","","4.9","1.8","52058"
"1220326","occ","","","19751","Canis edwardii","species","44838","","Canis edwardii","species","44838","Blancan","","4.9","1.8","52058"
"1220328","occ","","","159674","Canis edwardii","species","44838","","Canis edwardii","species","44838","Irvingtonian","","1.8","0.3","52058"
"1220329","occ","","","159675","Canis edwardii","species","44838","","Canis edwardii","species","44838","Irvingtonian","","1.8","0.3","52058"
"1220330","occ","","","159676","Canis edwardii","species","44838","","Canis edwardii","species","44838","Irvingtonian","","1.8","0.3","52058"
"1220333","occ","","","159677","Canis edwardii","species","44838","","Canis edwardii","species","44838","Irvingtonian","","1.8","0.3","52058"
"1220334","occ","","","159678","Canis edwardii","species","44838","","Canis edwardii","species","44838","Irvingtonian","","1.8","0.3","52058"
"1220335","occ","","","159679","Canis edwardii","species","44838","","Canis edwardii","species","44838","Irvingtonian","","1.8","0.3","52058"
"1220336","occ","","","20342","Canis edwardii","species","44838","","Canis edwardii","species","44838","Irvingtonian","","1.8","0.3","52058"
"1220337","occ","","","18500","Canis edwardii","species","44838","","Canis edwardii","species","44838","Miocene","","23.03","5.333","52058"
"1220339","occ","","","20322","Canis edwardii","species","44838","","Canis edwardii","species","44838","Blancan","","4.9","1.8","52058"
"1220340","occ","","","159680","Canis latrans","species","44854","","Canis latrans","species","44854","Irvingtonian","","1.8","0.3","52058"
"1220342","occ","","","20532","Canis latrans","species","44854","","Canis latrans","species","44854","Irvingtonian","","1.8","0.3","52058"
"1220343","occ","","","152653","Canis latrans","species","44854","","Canis latrans","species","44854","Pleistocene","","2.588","0.0117","52058"
"1220344","occ","","","20537","Canis armbrusteri","species","44827","","Canis armbrusteri","species","44827","Irvingtonian","","1.8","0.3","52058"
"1220345","occ","","","20500","Canis latrans","species","44854","","Canis latrans","species","44854","Irvingtonian","","1.8","0.3","52058"
"1220346","occ","","","20501","Canis latrans","species","44854","","Canis latrans","species","44854","Irvingtonian","","1.8","0.3","52058"
"1220347","occ","","","20501","Canis dirus","species","44837","","Canis dirus","species","44837","Irvingtonian","","1.8","0.3","52058"
"1220348","occ","","","20138","Canis dirus","species","44837","","Canis dirus","species","44837","Irvingtonian","","1.8","0.3","52058"
"1230888","occ","","","162014","Canis lupus","species","44860","","Canis lupus","species","44860","Holocene","","0.0117","0","52776"
"1231936","occ","","","162133","Canis latrans","species","44854","","Canis latrans","species","44854","Holocene","","0.0117","0","52801"
"1231937","occ","","","162133","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","52801"
"1234807","occ","","","162545","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","52940"
"1287081","occ","","","171637","Canis sp.","genus","41198","","Canis","genus","41198","Holocene","","0.0117","0","55812"
"1310775","occ","","","175940","Canis lupus","species","44860","","Canis lupus","species","44860","Holocene","","0.0117","0","57682"
"1310781","occ","","","175940","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","57682"
"1310790","occ","","","175941","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","57683"
"1310800","occ","","","175942","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","57683"
"1314668","occ","","","176411","Canis familiaris","species","104153","","Canis familiaris","species","104153","Holocene","","0.0117","0","58039"
"1315330","occ","","","176525","Canis sp.","genus","41198","","Canis","genus","41198","Holocene","","0.0117","0","58111"
"1315351","occ","","","122450","Canis occidentalis","species","44869","subjective synonym of","Canis lupus","species","44860","Holocene","","0.0117","0","58111"
"1315352","occ","","","122450","Canis sp.","genus","41198","","Canis","genus","41198","Holocene","","0.0117","0","58111"
"1315386","occ","","","122440","Canis sp.","genus","41198","","Canis","genus","41198","Holocene","","0.0117","0","58111"
"1350252","occ","","","183092","Canis etruscus","species","41198","species not entered","Canis","genus","41198","Late Miocene","Early Pleistocene","11.608","0.781","61081"
"1350564","occ","","","183123","Canis lupus","species","44860","","Canis lupus","species","44860","Pleistocene","","2.588","0.0117","61122"
